gvkey,year,leverage,mtbe,own
7146,1993,.263803307,4.034151741,.0021767169
4742,1993,.000143245,1.538362753,.0036629885
6216,1993,0,3.31191131,.009412583
7750,1993,.060319178,2.060285133,.00011500413
10195,1993,.109646818,7.26587333,.22582011
4423,1993,.273618335,8.061600257,.004701999
4700,1993,.018157904,1.449556141,.00079648575
7213,1993,0,2.554059724,.003279588
5256,1993,.00451381,3.09414166,.1165861
5639,1993,.047511678,4.635371219,.054259557
8948,1993,.073574205,1.096893797,.00058383937
7251,1993,.153629689,3.34836187,.0067817238
7252,1993,.020901261,1.470839932,.002230997
7253,1993,.005824623,1.343255456,.0038095373
7267,1993,.050852231,1.561742719,.0025857079
7261,1993,.029911045,1.397893783,.0014848678
5518,1993,.08744371,2.492841802,.090358675
6136,1993,.078780285,4.246752303,.0071514719
6102,1993,.239483293,1.27440111,.0044354307
4523,1993,.304269987,1.068353555,.068904378
4743,1993,.009154342,1.712177426,.0011211992
11300,1993,.031906239,2.744008289,.21375398
6272,1993,.16784281,1.627322707,.44325885
7316,1993,.245707966,2.904178465,.11559314
3276,1993,.076777162,1.300464269,.00060343387
5216,1993,.283679828,1.20702274,.073704503
3612,1993,0,1.90879013,.097860254
6802,1993,.017389193,1.384906537,.10065512
7343,1993,.056294374,3.346761539,.00093335297
8046,1993,0,4.873844814,.13181587
2439,1993,.251100534,2.604415494,.00015430016
2845,1993,.086690751,1.462069605,.0056125559
4689,1993,.150456621,1.066730445,.0029361567
4560,1993,0,3.377239144,.19377503
9061,1993,.122926963,1.124643338,.00077232794
7401,1993,.038595137,2.03308867,.0034047996
8823,1993,.229840274,1.794991228,.00042196212
7409,1993,.145241132,2.428949982,.0017474625
4230,1993,0,1.701644299,.013148778
9643,1993,.193929288,3.737523282,.067264616
8299,1993,.045837934,1.160321728,.016876787
7486,1993,.152252731,3.03012175,.0078900075
9284,1993,.167316786,1.731045855,.023866415
10735,1993,.182353841,2.644347064,.022463394
7567,1993,.007967699,1.952006551,.0049051014
7553,1993,.015181157,1.586827216,.00043099056
9861,1993,.261677522,2.699018547,.000071636648
9556,1993,.328179102,1.687296456,.0024004884
7566,1993,.023322145,3.592596863,.0026127333
8807,1993,.432884351,.846196991,.00023764484
2448,1993,.081807398,1.332208339,.00015403896
11259,1993,.30105764,5.665448013,.001208004
7691,1993,.187647368,.9685429880000001,.014720407
6821,1993,.117017394,2.892303837,.011445558
7711,1993,.034827298,1.516637511,.00090680819
1194,1993,.076698094,.777817566,.0080206534
23769,1993,.075224875,1.144531228,.0056608012
7723,1993,.088874464,1.931908608,.010977942
7650,1993,.035191107,1.471794841,.0018973078
5878,1993,.160743911,3.505965429,.0036664093
7799,1993,0,4.714870017,.0049749566
5179,1993,.178128863,1.856044121,.0013007025
7821,1993,.003273526,1.13093101,0
3463,1993,.051679129,.878765482,.0063839559
7835,1993,0,2.584357967,.0020725301
11306,1993,.377853181,3.065565578,.0057958276
6376,1993,.238392664,1.647415672,.0098795863
1988,1993,.285865449,1.623718101,.00077780744
3760,1993,.182785062,.958654996,.0005255338
7906,1993,.005208494,2.480715977,.34204599
7921,1993,.061706288,5.100893562,.012584093
7922,1993,.154495033,2.462113289,.00065312686
1449,1993,.006913429,2.159396364,.0093133617
11396,1993,.186144128,1.168883795,.008792175
7982,1993,.067669952,2.15110026,.0030653134
4719,1993,.295947281,1.196135569,.033133548
10097,1993,.201737972,1.349364179,.0019010775
10672,1993,.437833003,1.493495756,.0037188437
1990,1993,.584486348,1.096297397,.01570742
7980,1993,.159409594,2.573934224,.000015268532
8357,1993,0,1.919541697,.0066302149
9882,1993,.248108238,5.062058179,.011172283
1981,1993,.094448414,2.669947801,.004224251
11554,1993,.2412766,1.716535999,.00021630146
2024,1993,.075508337,1.171773315,.00018687089
4062,1993,.111116691,2.389607658,.00017407915
4990,1993,.0425383,5.447764265,.23208568
6461,1993,.194578635,2.847052406,.030088505
6618,1993,.020078577,5.512815911,.20323774
1447,1993,.065748098,1.772347299,.00046314433
1663,1993,.278641214,3.082644254,.0046359501
3024,1993,.060024701,1.627771304,.00065232115
3505,1993,.129539048,.982287115,0
5465,1993,.271012315,2.233433321,.0050030942
6008,1993,.037552891,3.455466667,.002642795
6776,1993,.005019669,3.625987151,.0011415455
7238,1993,.055065165,1.236432929,.0042679789
7647,1993,.052966021,1.333836917,.00097146968
9168,1993,0,2.25577782,.0020258834
9351,1993,.035156788,1.247574693,.00054144807
9380,1993,.03078447,1.266779776,.00097145909
11649,1993,.169221604,1.436906546,.066170357
11012,1993,.235491299,2.929720126,.0073042372
2527,1993,.324865993,1.767184849,.0018992797
6998,1993,.233400055,3.027066961,.023035372
1392,1993,.012201985,.869985801,.0013184666
7228,1993,.012463869,4.152102959,.0010776561
9778,1993,.0817789,2.297827982,.00039163252
5211,1993,.313750177,2.374934266,.093677163
8245,1993,.154397552,1.574108464,.00071397715
8253,1993,.139645114,1.868691874,.067502722
6427,1993,.136473165,3.554687731,.006617438
2884,1993,.34935311,2.573174022,.0012221602
4598,1993,.272374225,2.220827348,.090032943
8186,1993,.075738163,1.162134223,.010135554
8240,1993,.272834111,1.228611335,.004476272
8431,1993,.128457132,.891867996,4.5718568e-07
8655,1993,.544425167,16.07163565,.0049487399
1632,1993,.147823408,2.53376769,.038849451
6649,1993,.183834128,3.909813809,.031238841
7875,1993,.111672257,3.248984573,.0021792541
9555,1993,.679220064,-4.931483268737793,.026444534
10639,1993,.117668131,3.356609414,.0041965717
1161,1993,.041210202,1.213457562,.0038640907
2051,1993,.017795577,1.520369047,.0010435197
4036,1993,.063021081,2.910338174,.027391857
6829,1993,.269040737,5.162806509,.01250683
3230,1993,.36875,1.027209703,.23982325
6226,1993,.332034819,1.037822483,.0067073517
8402,1993,.005609104,8.819847384999999,.13636306
10621,1993,.404127918,2.289286436,.036579896
15247,1993,.275227169,1.084644579,.0075931395
3221,1993,.036476161,1.43974126,.13260569
3863,1993,.088462884,3.734670808,.00069762702
7912,1993,.424870505,3.185368484,.000044798191
11236,1993,.176957694,1.912195311,.0046199798
2259,1993,.241670044,1.931372666,.00055977574
8463,1993,.249119473,1.776241979,.0028121429
11748,1993,.300875778,2.042418156,.013422268
10530,1993,.319168375,2.344250775,.04178312
2574,1993,.233457526,2.681354756,.0024526948
3586,1993,.090170017,.854231331,.0035370521
5080,1993,.010395798,1.879545684,.00072914676
5803,1993,.318544831,1.669535938,.0011197466
10614,1993,.103624161,2.316161285,.013248716
7554,1993,.034248685,1.449769441,.00002185393
9549,1993,.411166187,2.082073791,.021826845
4371,1993,.087749336,4.401664822,.0055847773
4401,1993,0,1.479150286,.0040690349
4895,1993,.345288332,-4.931483268737793,.011065584
8570,1993,.010803249,1.715061201,.015755454
11113,1993,.19822515,1.309394003,.010928247
8596,1993,.05577944,3.548688031,.004136703
8599,1993,.10121842,2.19506278,.048650622
6019,1993,.012410821,1.275595442,.0056443186
8627,1993,.572956939,1.688954533,.0031227628
8658,1993,.00857074,1.471254078,.014560282
2870,1993,.299847964,1.396730252,.00074459438
3821,1993,.122751214,2.06612799,.0094165038
9904,1993,.278367688,2.505348724,.0059934142
10411,1993,.227711623,2.145185251,.00010275739
8717,1993,.031496063,1.977053411,.0060185096
1253,1993,.040017181,3.096933187,.0014743221
5330,1993,.311213826,1.442320559,.00099469023
6831,1993,0,2.934091309,.005163468
8128,1993,.255120317,3.905373045,.016191805
2547,1993,.014533686,.687291445,.0010618482
6733,1993,.157190688,2.601477066,.20959188
7923,1993,.140829674,2.113077564,.00015953644
8960,1993,.175529735,2.398916467,.00061503128
13341,1993,.118938997,3.208846154,.14082612
1675,1993,0,1.713030438,.026442138
9224,1993,.016623541,1.701541773,.061641589
8794,1993,.014657915,1.122075939,0
2859,1993,.302235212,1.571256967,.0013432669
7152,1993,.207876849,1.981671651,.002628546
8829,1993,.150650444,2.300765003,.010647427
1359,1993,.002889885,7.517992872,.0037521652
8850,1993,.094131064,1.61815655,.003171578
4029,1993,.355856025,1.719737723,.00034973799
8867,1993,.213045823,1.775930528,.0093725836
8877,1993,0,1.546131403,.16955489
9357,1993,.289973256,2.584665145,.0090094432
1543,1993,.183794161,1.615801667,.00059822324
1998,1993,.021292775,1.996001151,.0012492841
8902,1993,.352641646,3.248317837,.023602869
13046,1993,.227310583,.8943398339999999,.12156664
7636,1993,.069914559,2.438514316,.23229986
1943,1993,.140685432,2.036464346,.058026772
2150,1993,.348424178,3.095019055,.025036478
3063,1993,.437117273,5.689654433,.072613068
4205,1993,.158061328,2.812561201,.00097874855
10726,1993,.201401982,3.86826994,.0021753453
1034,1993,.193082736,1.632074706,.00063347293
1485,1993,.174596738,2.674127871,.0004477686
2136,1993,.243912511,3.14159574,.00027111312
2146,1993,.224519595,2.13225282,.000086428387
8044,1993,.235511773,1.978166553,.00017062077
8286,1993,.218842002,2.947720363,.000053692274
9289,1993,0,1.458128007,.54752386
9408,1993,.199612599,3.256204959,.0017224775
9899,1993,.224597346,3.273888889,.00035308063
10426,1993,.105901787,1.643858518,.0063779508
2337,1993,.410245773,1.144178471,.0012828014
4682,1993,.038468827,1.69990475,.0032354349
5680,1993,.18767982,6.227637966,.032969072
10326,1993,.084260951,14.73127798,.00024443402
5774,1993,.376705074,1.208303769,.061847486
9112,1993,.180125878,2.901032469,.0063860873
1487,1993,.124141949,1.83076016,.021575734
3103,1993,.190781763,2.956624502,.28392768
7045,1993,.442330188,2.281078098,.10265612
3087,1993,.044372462,3.734033929,.096938595
9441,1993,0,3.754191635,.098910302
9689,1993,.110798759,4.404916146,.25245592
11966,1993,.172496004,1.822729871,.0068394844
9298,1993,0,2.01392089,.011494032
11833,1993,.106473595,2.455341603,.00083318038
10187,1993,.015476867,1.526785781,.0083319396
17115,1993,.035240409,1.299434337,.00060066889
11818,1993,.031322049,1.78498294,.015262992
3282,1993,0,2.347852323,.0088526048
6121,1993,.191047959,.667747932,.0083403252
7276,1993,.765391142,2.333244522,.057515983
12174,1993,.150562719,1.019976089,.015415299
9372,1993,0,2.539997646,.00045675106
9433,1993,.250202518,2.189711577,.020461315
12124,1993,.054955678,1.573052821,.033248365
1239,1993,.13520705,2.14737525,.054824512
9472,1993,.024883233,2.984590022,.00083807262
9477,1993,0,2.696415561,.010045529
11808,1993,.49061508,1.732832597,.13420054
12122,1993,.126819152,1.061790655,.14106087
12672,1993,.173457476,7.085592891,0
9545,1993,.138478224,1.035130295,.014873034
9602,1993,.285334044,3.083245365,.0053394418
12389,1993,0,5.160084885,.011986709
9612,1993,.347250786,3.554722435,.081033014
9635,1993,.018729389,2.855518375,.044740167
11923,1993,.268194461,3.080496687,.0035469658
12756,1993,.470283345,1.600296101,.078170829
3243,1993,.068971981,1.491585327,.01155916
9699,1993,.022916498,4.044118145,.0025953683
4213,1993,.145743947,3.79377276,.0057918285
9783,1993,.0295796,1.697392517,.00011062092
13028,1993,.079357581,3.153758776,.009232033
10013,1993,0,2.582514959,.0055566779
12726,1993,.010339867,1.89708589,.0017092769
9815,1993,.266683459,3.123796812,.011778989
2055,1993,.134134605,6.826487604,.00074725243
9849,1993,.235085752,1.465996711,.000071108268
9880,1993,.031954379,1.43436753,.016911261
3426,1993,.246477101,1.934415894,.0009194219
13114,1993,.080385284,3.591902616,.18830781
13099,1993,.436722751,1.744834288,.0074212905
13264,1993,.554547578,-4.605256573,.0063180183
9999,1993,.044647846,1.711132416,.011298936
10005,1993,.034929021,1.648121934,.0027642648
10033,1993,.002189142,2.835891505,.12802076
10035,1993,.014899975,2.57497009,.000021272097
10150,1993,.346040883,.54572973,.18883857
10085,1993,.098177366,4.362115163,.0010560056
10107,1993,.01947788,1.730605159,.014393353
10115,1993,.068872137,4.739936173,.047502566
10232,1993,.147937991,1.68111536,.056627665
10270,1993,.408043683,7.99132687,.22893269
10329,1993,.051128376,1.878103349,.0083617521
10386,1993,.009887879,1.473494831,.0004998857
13708,1993,.118282968,4.203877701,.085149288
1976,1993,.297723441,2.054133513,.0017390965
10393,1993,.538983051,6.441889323,.0008099259
13587,1993,.360361696,1.328212526,.0032878758
13531,1993,.215777663,2.115865066,.0075165764
13646,1993,.201225593,2.4225332,.01376913
13554,1993,.312476128,4.511570702,9.0950434e-06
14124,1993,.253569389,2.634490324,.00011302201
13498,1993,.32036242,4.175047213,.39904264
13693,1993,.043960072,1.699536014,.27507871
13561,1993,.192799234,1.646908306,.00026120277
8626,1993,.109066427,3.912012715,.000025199275
13988,1993,.026872985,4.938307514,.23951569
12895,1993,.900983747,-4.931483268737793,.0285074
5848,1993,.299383264,2.005241141,.0012655503
14446,1993,.196478297,5.010947217,.17125486
12631,1993,.000146076,4.937558169,.00025008814
14505,1993,0,1.260458914,.0039027266
14359,1993,.512312485,1.981305732,.012582736
14363,1993,.43461763,1.505537,.00083253992
7319,1993,.265400685,2.155319717,.004961859
14384,1993,.139150763,1.766149425,.0040864693
14412,1993,.058836661,4.383919397,3.6038634e-06
15084,1993,.184155253,2.107053265,.0045066564
15106,1993,.138658537,2.767309437,.00300753
14885,1993,.475898871,2.85702734,.082381561
15092,1993,.138632268,1.283527995,.050266806
15110,1993,.58245329,-4.931483268737793,.00068225001
12570,1993,0,1.871008425,.073403083
15521,1993,.210551687,3.636858747,.040438157
12300,1993,0,1.904504639,.127051
12540,1993,0,3.741374045,.020631729
13712,1993,.100721417,2.373104932,.019357175
14624,1993,.250377246,5.708361577,.0086015007
14324,1993,0,5.491926803,.026224053
12581,1993,.489942914,2.811266707,.050100014
16401,1993,.038120516,2.767193354,.0049676117
15855,1993,.161726751,6.038283678,.0050345585
15458,1993,.30498194,2.129244461,.14348735
15360,1993,.162213395,1.140918258,.0078584412
15354,1993,0,8.421577436,.16319406
15761,1993,.09433314,2.022718377,.0065861428
15708,1993,.111300277,2.813635326,.0015053821
15426,1993,.097284259,3.14605899,.0019253279
16188,1993,0,4.551896987,.23618467
15208,1993,.596006199,2.045486824,.00042455419
9069,1993,.369506756,1.637312542,.013034373
15763,1993,.020141895,2.321396437,.027975036
16478,1993,.084476154,3.340446032,.0056246216
16710,1993,0,3.744174631,.0033468157
16729,1993,.002300983,2.354113445,.005964959
14854,1993,.280427464,2.099169103,.0077995476
20021,1993,.460669584,.7132908770000001,.021998683
14268,1993,.038048218,3.151223311,.10217007
18699,1993,0,15.03651957,.034506969
16475,1993,0,2.022982271,.0009475706
20783,1993,.004316901,6.330066656,.0022182197
20423,1993,.46834843,8.727575708,.015034061
20218,1993,.488134291,1.438152578,.03396536
9406,1993,.376450924,2.566903585,.0016848238
10553,1993,.002381043,5.445019875,.003211892
21429,1993,.089491447,1.77819494,.0045303926
21503,1993,0,1.074471766,2.1973628e-06
21487,1993,.424443147,1.371918682,0
21078,1993,.041872649,2.301183796,.013051246
21491,1993,.25393605,2.747550218,.042534914
22255,1993,.239715058,1.389093564,.076299146
21250,1993,.350502595,2.350848895,.01894445
21508,1993,.39761144,6.673126545,.039550405
21659,1993,.002826488,1.999543661,.014088137
22260,1993,.326448708,3.213029566,.018304581
22262,1993,.501539761,.752166511,.052943494
22205,1993,.007293644,2.216851174,.018879917
22325,1993,.00970569,6.616226472,.029858835
23006,1993,0,1.55329392,.00026130461
23084,1993,0,2.780869114,.042995363
13714,1993,.380461777,6.430469963,.0033660671
7506,1993,.007808479,2.604827487,.20859401
22794,1993,.228668231,1.824397351,.013080649
22838,1993,.21066314,1.18605678,.16143535
23047,1993,.281603866,.885223041,.11328122
22974,1993,.453008238,2.547374505,.2473273
20194,1993,0,1.054127461,.016972803
23221,1993,.153631186,.988529923,.00050786213
16573,1993,.010838624,1.343437835,.0030733291
23218,1993,.149852085,1.502581103,.0072128759
23592,1993,.106499891,4.295919681,.12152292
23700,1993,0,3.296829327,.03164183
15343,1993,.146912856,1.531630154,0
23714,1993,.551716361,2.750960488,.031150246
23809,1993,.006105833,9.742637344,.10000147
23942,1993,.270389666,1.501766881,.013979321
23798,1993,.444340026,4.798781783,.0023986788
23810,1993,0,3.952701476,.01374126
23897,1993,0,3.108882825,.19697504
23945,1993,.148128233,3.101142936,.062652498
23946,1993,.505958336,1.833806452,.12530346
14890,1993,.237184622,3.627928295,.0089262798
23978,1993,.232769045,5.199537179,.0013337951
23988,1993,.405394732,4.263513176,.045247927
24008,1993,.035721873,3.031063164,.021428064
24014,1993,.18395235,1.038314651,.038199771
15455,1993,.159604205,4.187031648,.0098121073
21828,1993,.351077817,1.768560695,.013224464
24091,1993,.034108835,1.816080421,.0029323318
24197,1993,0,5.927085949,.045796167
24216,1993,.710964253,5.452943649,.16761529
24245,1993,.001880851,3.583922862,.2525751
24291,1993,.368863386,3.709236,.072363064
24344,1993,.068992655,4.663852989,.040287007
24357,1993,0,13.01776539,.036954749
21232,1993,.005983847,7.972264502,.013725657
10501,1993,0,3.829307041,.0063657612
24530,1993,.277892107,2.12331813,.17070071
24531,1993,.240691821,2.656712899,.020097479
24548,1993,.002220829,3.637389551,.09597452
9777,1993,.128242847,2.732143924,.067744799
13990,1993,.35652953,3.849389669,.14147323
13135,1993,.152866915,2.876592292,.0061268099
24655,1993,.100541638,3.690895412,.050127126
13204,1993,.190115761,3.129281871,.011778758
24782,1993,.18184455,6.94425212,.14675756
24870,1993,.491839404,4.071489973,.026697263
24920,1993,.110438927,.9804365,.0098742191
24931,1993,.243789182,1.787090613,.014075559
24978,1993,0,7.736781269,.075700954
24883,1993,.122020339,1.695819298,.012496852
25080,1993,.001445715,3.929227863,.015264906
25096,1993,.003407155,3.35710233,.10892005
13092,1993,.56204937,2.748037835,.032585181
12689,1993,.444982671,1.577330489,.0048381523
4242,1993,.35061725,1.875638119,.0021160482
25154,1993,.039601552,3.432439623,.051616367
25180,1993,.300671224,1.445558959,.02444049
25196,1993,.227178373,1.096945443,.024065735
25157,1993,.125664733,4.706790227,3.6283154e-08
25207,1993,.340779147,5.282340152,.018107742
25283,1993,.110490551,6.754572822,.089407891
25338,1993,.109493858,11.91308454,.19665492
25356,1993,0,9.027173203,.013158417
21504,1993,.178799892,2.727800063,.011652834
12126,1993,.03145841,3.009057483,.0043293219
10793,1993,.282914974,2.313313524,.014043028
25124,1993,.296159754,3.520049213,.0013059874
25571,1993,.023199283,2.326378517,.16555735
25573,1993,.026894398,1.711085496,5.9693531e-07
8750,1993,.41057745,1.23047723,.0032922663
25737,1993,0,7.410074967,.22092065
25777,1993,.377271126,5.619343223,.0054012588
25806,1993,.038451498,2.595588527,.044980694
25870,1993,.1439107,1.909406568,.018399592
25863,1993,.5921432800000001,5.09142511,.36906603
25879,1993,.111968123,1.370640864,.059331708
10839,1993,.237019083,4.294703947,.0060300394
26011,1993,0,6.55259859,.36884102
25987,1993,.0264481,1.186480034,.064025886
27782,1993,.019336002,3.305808954,.015849328
27775,1993,0,7.720609002,.030659955
27867,1993,.113522737,1.698836674,.0010226573
27981,1993,.004701911,12.32035844,.08918599
10931,1993,.049103593,1.490772961,.00011912916
27930,1993,.034656207,4.795908754,.091486096
10948,1993,0,8.074104520000001,.014570905
28194,1993,.122434831,2.830275,.0021859228
28253,1993,.010413408,4.418464137,.041148756
10972,1993,.431695856,2.851554404,.035761606
10978,1993,.020430888,2.144381023,.0031654022
28349,1993,.014319889,1.288872617,.000044667053
10992,1993,.014386804,1.478603772,.0016459378
28556,1993,.000788444,6.886712931,.18291469
28596,1993,.059462381,4.423433668,.068691328
28930,1993,.18240621,5.2375,.036006805
29120,1993,.312694336,.869052219,.000043964468
29318,1993,.016827336,3.670912864,.000020507616
11234,1993,.045097305,8.184213118000001,.0031641244
11295,1993,.344463581,1.353481858,.0026221524
11429,1993,.334928051,1.231844414,.38520199
11502,1993,.335778999,2.160359179,.057587612
11513,1993,0,2.414329095,.0037874796
11600,1993,.067790922,3.549522915,.010130388
1055,1993,.104109985,1.473427806,.10266013
1533,1993,.199781083,.893610701,.050717592
1878,1993,0,4.138201085,.00018082521
11985,1993,.267982435,3.13804198,.000714364
11815,1993,0,6.812327993,.06165937
16227,1993,.394929834,1.196027315,.01087724
11993,1993,.239430939,1.070774848,.0025958649
6044,1993,.331300535,3.009201398,.18844438
6152,1993,0,3.163973429,.038274221
11852,1993,.037707985,1.69528035,.0016213414
6450,1993,0,3.512894719,.059016105
7123,1993,.218112211,3.140338292,.0035066628
11910,1993,0,6.00345037,.10024158
8193,1993,.003303787,1.653664577,.0076585766
9004,1993,.096433096,2.9656031,.073998563
10903,1993,.000449809,6.097036748,.017179811
